Time,Acc X,Acc Y,Acc Z,Gyro X,Gyro Y,Gyro Z
68.7,1.199,10.412,-2.14,-1.829,2.805,-1.28
68.75,1.008,10.025,-1.865,1.402,3.171,-3.537
68.8,1.001,10.154,-2.227,2.073,2.378,-3.415
68.85,1.176,10.206,-2.085,-1.28,1.89,-1.341
68.9,0.826,10.348,-2.284,1.28,0.793,-0.366
68.95,0.982,10.822,-2.145,2.805,4.268,-0.671
69,0.922,10.161,-2.152,5.671,0.488,-8.171
69.05,1.767,10.444,-2.679,8.049,-5,-20.732
69.1,1.712,8.995,-2.65,10.976,-3.415,-23.049
69.15,2.83,11.887,-2.373,10.366,-7.622,-25.366
69.2,-0.673,9.242,-2.454,12.378,-6.463,-29.268
69.25,0.788,11.638,-4.106,1.524,-13.72,-34.634
69.3,-2.626,9.936,-4.365,29.451,8.537,-26.037
69.35,-0.697,9.692,-2.459,19.146,7.805,-13.963
69.4,-0.797,9.574,-2.883,17.5,12.988,-13.11
69.45,-0.572,10.257,-2.897,21.402,3.476,-12.683
69.5,-0.697,9.637,-3.879,12.622,5.244,-11.28
69.55,-0.704,9.883,-4.401,4.146,3.841,-0.732
69.6,-1.015,10.295,-2.363,2.744,2.5,-13.049
69.65,-0.972,10.968,-4.393,-1.402,1.159,-4.146
69.7,-1.29,10.374,-3.534,-2.805,-3.476,16.098
69.75,-0.024,9.668,-3.527,-5.183,-0.305,-4.024
69.8,-0.761,8.957,-3.687,2.317,3.232,-3.171
69.85,-0.742,9.967,-3.524,3.171,0.305,-2.927
69.9,-0.613,9.948,-3.826,-0.427,15.366,-10.366
69.95,-0.649,10.403,-3.658,-1.159,-3.963,-13.841
70,-0.946,11.016,-2.998,-14.451,13.659,-21.585
70.05,-1.058,9.601,-2.674,0.732,-3.049,-21.341
70.1,-1.532,10.767,-3.828,2.561,-3.963,-20.183
70.15,-1.484,8.961,-2.152,2.073,-2.866,-31.22
70.2,-3.541,9.876,-4.731,-5,-7.378,-16.768
70.25,-2.976,8.267,-1.87,0.61,-4.695,-20
70.3,-0.196,8.135,-3.179,-14.695,-3.049,-20.183
70.35,-2.993,9.404,-6.33,1.951,-7.012,-18.841
70.4,0.536,9.632,-2.607,4.939,-7.073,-21.22
70.45,-1.994,9.859,-3.979,5.366,-3.476,-21.28
70.5,-2.093,12.9,-4.013,6.341,-6.707,-21.159
70.55,-4.776,8.981,-2.823,6.341,-7.378,-21.402
70.6,-2.504,7.92,-3.78,3.598,-6.463,-14.695
70.65,-3.261,10.072,-4.254,-1.098,-0.61,-0.976
70.7,-3.17,7.922,-3.598,-1.646,-1.159,-4.085
70.75,-3.163,9.328,-3.021,-2.744,1.341,-0.183
70.8,-2.684,9.5,-3.606,0.427,1.22,-1.463
70.85,-3.168,9.201,-3.493,-2.012,4.146,-1.585
70.9,-3.433,8.911,-3.373,1.463,-0.915,0.732
70.95,-2.784,9.495,-3.014,12.378,2.073,-2.256
71,-3.306,8.284,-3.318,27.622,-4.695,-8.049
71.05,-3.364,9.598,-4.137,18.72,-13.659,-13.537
71.1,-3.555,9.615,-5.013,12.378,-30.915,-10.427
71.15,-3.524,10.86,-4.125,7.805,-12.439,-5.122
71.2,-3.768,9.608,-3.979,-5.488,-10.671,-7.805
71.25,-2.938,8.969,-3.194,-4.146,-11.159,-6.524
71.3,-3.124,8.571,-2.808,-4.024,-12.012,-6.89
71.35,-2.964,8.909,-2.653,2.988,-14.329,-11.159
71.4,-4.518,8.988,-3.577,5.732,-3.415,-3.659
71.45,-3.639,8.792,-3.57,1.463,-2.622,-3.963
71.5,-3.97,9.261,-3.381,9.634,-8.11,-7.622
71.55,-3.859,9.323,-3.304,8.902,-8.293,-5.061
71.6,-4.19,8.705,-4.324,-2.744,-5.305,-5.183
71.65,-3.73,8.452,-3.335,-3.354,-6.159,1.829
71.7,-3.989,8.657,-3.275,-9.451,-3.963,1.829
71.75,-3.469,9.258,-3.117,-9.573,1.768,0.183
71.8,-3.191,8.801,-2.859,-4.329,4.573,-6.28
71.85,-3.685,9.218,-2.78,-5.976,10.854,-2.927
71.9,-3.998,8.056,-3.474,-8.963,31.524,-2.317
71.95,-3.754,8.827,-2.914,-5.488,43.72,4.878
72,-3.658,8.849,-3.349,-4.512,36.22,7.317
72.05,-3.579,9.309,-3.517,-3.354,34.634,16.829
72.1,-3.462,8.777,-3.864,-9.024,30.793,10.122
72.15,-3.881,9.179,-3.565,-2.134,30.061,20
72.2,-2.646,8.966,-3.701,-5.793,27.927,1.402
72.25,-3.263,8.902,-3.888,-10.183,27.012,21.098
72.3,-2.15,10.57,-3.706,-10.793,32.805,24.39
72.35,-0.352,8.662,-3.836,-6.22,34.634,25.305
72.4,-3.304,10.542,-3.462,-6.829,25.183,25.793
72.45,-1.844,10.233,-4.152,-2.866,20.244,25.122
72.5,-1.125,9.364,-4.144,0.854,26.951,33.354
72.55,-0.5,9.625,-3.496,12.805,17.195,26.89
72.6,1.87,10.779,-5.351,10.854,6.707,1.951
72.65,0.512,9.742,-5.531,-11.585,-3.049,-5.244
72.7,-0.781,10.254,-3.742,-15.427,-1.463,-5.183
72.75,1.008,10.889,-3.4,2.927,-10,-26.89
72.8,0.007,10.072,-4.175,10.305,-12.561,-35.305
72.85,-1.516,10.408,-4.587,2.439,-15.244,-28.963
72.9,-2.009,9.716,-3.625,15.427,6.585,-7.744
72.95,-2.799,10.111,-3.919,-2.622,4.939,-9.146
73,-2.686,9.524,-3.836,-3.232,5.366,6.707
73.05,-1.252,10.769,-3.934,-4.207,8.11,13.232
73.1,-0.812,10.755,-3.704,-8.963,7.439,-0.976
73.15,-0.235,9.61,-3.512,-1.463,5.427,-4.39
73.2,-0.235,9.61,-3.512,-1.463,5.427,-4.39
73.25,-2.526,9.553,-3.548,-5.671,-5.976,7.195
73.3,-0.958,8.667,-3.357,-1.22,-7.5,10.793
73.35,-0.752,10.252,-3.342,-1.28,-0.793,11.22
73.4,-0.23,9.637,-3.943,-13.537,-15.61,6.951
73.45,-0.244,9.194,-3.096,-4.512,-2.866,27.012
73.5,-2.083,9.622,-2.708,-5.427,-12.5,43.293
73.55,-1.015,9.819,-3.601,-15.183,-2.195,53.659
73.6,-0.429,10.101,-2.993,27.256,-39.085,17.988
73.65,1.736,9.776,-3.61,31.768,-23.537,1.22
73.7,0.84,9.912,-4.877,18.293,5.793,-2.378
73.75,-0.165,9.529,-5.598,0.061,-4.939,1.402
73.8,0.45,10.235,-4.42,-22.378,7.683,-2.378
73.85,-0.218,9.905,-3.299,-20,3.72,-2.134
73.9,0.247,9.495,-2.564,-6.707,2.927,-1.829
73.95,0.199,9.505,-2.71,6.22,1.28,-0.61
74,0.204,9.723,-3.182,13.598,1.28,-3.476
74.05,0.232,9.881,-3.912,13.11,1.89,-1.707
74.1,0.017,10.01,-4.559,15.549,2.561,-2.134
74.15,0.316,9.831,-4.041,-7.5,2.866,-3.049
74.2,0.357,9.685,-3.259,-6.829,2.256,-2.5
74.25,0.108,9.768,-3.091,-1.585,2.378,-2.073
74.3,0.127,9.661,-3.33,3.659,1.768,-2.195
74.35,0.515,10.058,-3.373,5.793,3.11,-2.805
74.4,0.342,10.001,-3.989,3.232,1.89,-2.5
74.45,0.29,9.893,-3.867,-2.988,2.866,-2.195
