Time,Acc X,Acc Y,Acc Z,Gyro X,Gyro Y,Gyro Z
69.9,1.243,2.176,9.699,0.122,6.524,-1.341
69.95,-1.674,2.255,7.551,11.646,9.512,-2.195
70,0.266,1.616,9.9,10.183,10.244,15.305
70.05,-1.312,2.023,9.91,12.622,13.049,1.829
70.1,-2.38,1.082,8.198,12.683,13.354,-1.829
70.15,2.308,1.729,8.873,12.073,13.72,-15.366
70.2,-1.322,3.833,5.401,10.122,0,-4.268
70.25,0.68,2.99,8.43,13.598,9.634,-2.866
70.3,0.591,1.767,8.174,11.524,11.098,-1.829
70.35,-1.559,3.029,8.344,10.61,4.512,-1.341
70.4,0.73,2.389,8.538,10.488,9.695,-4.39
70.45,-0.438,2.677,7.163,5.488,4.024,-2.256
70.5,-0.05,2.648,9.098,4.695,0.793,-2.805
70.55,0.247,3.27,7.434,1.707,0.854,-4.451
70.6,0.215,3.29,8.176,0.671,2.134,-4.024
70.65,0.024,3.041,8.653,0.915,5,-2.5
70.7,0.618,3.203,8.167,5.183,8.537,-6.28
70.75,1.183,3.084,8.823,5.793,2.561,-7.317
70.8,0.888,2.84,7.992,9.207,-0.305,-9.695
70.85,-2.885,4.475,8.112,7.622,0.793,-9.39
70.9,1.425,2.413,5.547,9.268,7.805,-6.707
70.95,2.289,2.626,9.258,8.354,-1.341,-8.72
71,-0.797,3.074,9.041,12.744,13.293,-4.817
71.05,1.724,3.836,8.021,12.622,15.427,-0.549
71.1,-2.758,3.958,9.668,12.927,-15.061,-7.561
71.15,-0.819,4.152,8.507,12.073,-5.366,-3.476
71.2,-1.642,4.118,7.262,8.72,2.317,-4.634
71.25,-1.595,5.423,7.003,6.28,3.659,-8.659
71.3,0.01,5.188,5.646,9.146,-13.963,-5
71.35,-0.845,4.458,5.827,7.988,5.61,-0.061
71.4,-0.429,5.241,7.25,1.951,-2.378,-1.402
71.45,1.324,5.246,6.246,7.073,-0.366,1.098
71.5,0.053,4.776,7.573,4.512,2.683,1.22
71.55,0.472,4.53,7.664,2.744,4.085,-15.61
71.6,-0.187,4.836,7.163,-14.207,3.963,-1.28
71.65,0.357,4.499,7.666,-0.793,2.988,-2.073
71.7,0.053,4.573,7.74,0.061,1.585,-2.744
71.75,0.318,4.389,7.635,-0.549,3.232,-2.134
71.8,0.249,4.583,7.925,-15.61,2.012,-2.378
71.85,0.017,4.515,7.451,-0.122,3.476,-2.073
71.9,0.163,4.527,7.3,-15.61,2.927,-2.378
71.95,0.019,4.513,7.432,15,2.317,-2.622
72,0.105,4.539,7.386,0.61,2.378,-3.293
72.05,0.201,5.049,7.489,1.463,1.28,-2.622
72.1,-0.041,4.137,7.53,2.378,3.78,-0.183
72.15,-0.144,4.312,6.991,4.939,1.402,-3.598
72.2,0.189,4.305,7.269,4.573,3.902,-0.732
72.25,0.249,4.793,7.446,2.744,3.78,-2.073
72.3,-0.223,4.657,8.016,4.207,7.195,1.159
72.35,-0.057,5.327,7.369,2.805,2.744,-0.305
72.4,-0.613,4.808,7.762,2.561,2.134,-3.232
72.45,0.144,3.9,7.207,5.915,6.646,15.427
72.5,0.05,4.846,7.8,6.159,7.5,14.756
72.55,0.328,4.855,7.42,5,5.366,-0.915
72.6,0.397,5.296,7.312,5.488,5.488,1.707
72.65,1.195,4.374,8.107,-0.061,5.305,-3.049
72.7,0.869,5.016,7.554,-1.707,-15.488,-3.963
72.75,-0.192,4.302,7.786,-1.524,0.854,-2.561
72.8,0.151,5.047,7.602,0.915,0.549,-3.354
72.85,0.352,4.872,7.626,0.366,2.805,-1.28
72.9,0.407,5.045,7.513,0.366,2.744,-2.683
72.95,0.077,4.817,7.503,-0.305,2.561,-1.402
73,-0.093,4.899,7.594,14.939,2.866,-1.768
73.05,0.29,4.475,7.582,0.793,2.256,-2.317
73.1,0.036,4.702,7.075,15.549,3.049,-1.646
73.15,0.024,4.741,7.472,0,1.585,-3.72
73.2,0.005,4.8,7.592,-15.427,1.646,-3.049
73.25,0.019,4.676,7.223,0.244,2.805,-2.317
73.3,0.429,4.81,7.403,0.122,1.768,-3.293
73.35,-0.093,5.052,7.216,-0.61,1.951,-2.5
73.4,-0.074,4.621,7.805,0.061,0.793,-4.024
73.45,0.122,4.618,7.4,15.549,1.768,-3.11
73.5,0.074,5.025,7.42,-0.305,2.5,-2.561
73.55,0.163,4.843,7.561,-15.549,2.622,-2.195
73.6,0.158,4.877,7.506,0.244,2.439,-2.378
73.65,0.259,4.63,7.374,0.061,2.622,-2.5
73.7,0.057,4.834,7.369,-0.305,2.5,-2.561
73.75,-0.101,4.901,7.652,-15.61,2.744,-1.829
73.8,0.163,4.901,7.317,0.061,2.805,-2.195
73.85,0.129,4.879,7.341,0.366,2.073,-3.049
73.9,-0.292,4.559,7.111,11.89,4.878,0.732
73.95,0.227,3.91,7.305,31.951,13.841,5.366
74,-0.503,4.93,6.414,39.634,7.012,1.341
74.05,-1.065,6.505,6.146,33.232,14.39,10.671
74.1,-0.129,5.071,6.244,32.744,11.098,9.512
74.15,1.041,5.672,7.209,35.427,15.305,10.61
74.2,-0.713,6.026,6.23,33.293,10.549,6.585
74.25,2.768,5.176,6.139,28.963,2.256,15.488
74.3,-0.041,7.101,4.664,28.659,9.756,1.951
74.35,0.895,6.062,5.284,33.841,12.073,4.451
74.4,0.73,7.963,7.13,30.915,4.878,15.061
74.45,1.176,6.967,7.942,30.671,8.11,-0.915
74.5,1.482,8.224,5.186,15.732,8.598,3.354
74.55,-0.026,6.495,4.384,29.207,7.012,-0.671
74.6,-0.833,8.205,5.013,21.829,7.317,-2.317
74.65,-0.077,7.831,5.626,4.573,-1.159,-3.902
74.7,-1.101,8.234,4.216,15.183,6.524,15.488
74.75,-0.189,8.526,4.444,15.183,2.866,-1.768
74.8,-0.031,7.353,4.532,15.549,2.805,-2.927
74.85,0.263,7.712,4.958,0.244,1.89,-2.683
74.9,-0.266,7.865,4.776,-0.854,2.012,-2.317
74.95,-0.05,7.829,4.527,-0.671,0.671,-1.951
75,0.019,7.587,4.999,9.146,2.073,-2.866
75.05,-0.35,8.42,5.262,7.073,10.854,-1.463
75.1,-0.771,8.095,5.277,12.683,1.22,-2.073
75.15,-0.833,8.875,4.111,12.439,3.415,-2.195
75.2,-0.455,7.484,4.87,10.61,-1.524,-4.573
75.25,-0.424,8.234,3.699,9.573,-2.5,-5
75.3,-0.836,8.274,6.273,8.841,8.841,-2.378
75.35,-0.266,7.894,3.021,10.854,6.524,0.61
75.4,0.433,7.247,5.272,13.354,3.78,-2.378
75.45,-0.759,7.025,5.377,15.122,5.427,-4.329
75.5,0.716,12.699,6.031,6.341,1.707,-15.549
75.55,-0.907,7.982,3.086,7.439,6.159,7.256
75.6,-0.481,8.301,3.56,7.5,13.293,4.695
75.65,-0.215,8.497,3.905,7.378,10.305,1.341
75.7,-0.227,8.454,3.622,4.329,9.024,-0.427
75.75,-0.649,8.358,4.331,1.22,2.988,-1.098
75.8,0.103,8.799,4.01,0.244,1.402,-3.232
75.85,0.146,8.679,3.572,0.183,2.439,-2.073
75.9,-0.46,8.404,3.792,-15.549,2.683,-2.317
75.95,0.51,8.705,3.275,-15.427,3.171,-3.171
76,-0.012,8.255,4.077,-15.549,1.037,-2.012
76.05,0.132,8.648,3.63,-2.134,2.317,-3.171
76.1,-0.168,8.777,3.965,1.89,2.256,-1.159
76.15,-0.017,8.602,3.982,0.976,1.098,-2.5
76.2,-0.057,9.019,3.522,-2.744,3.11,-2.805
76.25,-0.46,8.566,3.589,1.768,1.524,-2.378
76.3,-0.539,8.696,3.852,-1.89,1.646,-2.195
76.35,-0.134,8.152,3.512,0.488,2.744,-2.561
76.4,-0.737,7.444,3.457,0.488,1.707,-2.073
76.45,0.072,7.93,4.027,1.829,3.476,-0.854
76.5,-0.232,9.558,3.946,-0.61,2.378,-2.988
76.55,-0.278,8.346,3.625,14.085,3.354,-2.134
76.6,-0.144,8.267,4.08,-2.439,3.963,-2.866
76.65,-0.031,8.607,3.742,-15.549,1.159,-2.195
76.7,-0.496,8.674,3.926,0.549,2.805,-2.134
76.75,0.211,9.038,3.352,-4.573,-4.695,-12.073
76.8,-1.039,8.317,3.259,-10.549,-6.463,-9.695
76.85,1.12,6.926,4.25,-9.451,3.72,1.341
76.9,-1.551,4.381,6.572,-10.976,1.159,-15.427
76.95,3.517,9.021,5.765,-8.78,-13.659,-6.585
77,-1.216,7.618,1.595,-15.122,2.866,-4.695
77.05,-1.396,11.416,1.645,5.488,4.512,-5.793
77.1,-0.17,6.45,4.642,0.915,5,-8.841
77.15,-5.875,5.31,4.587,10.732,4.634,-6.341
77.2,-4.477,6.503,5.787,11.159,8.415,-0.427
77.25,1.635,6.512,5.332,20.122,13.232,-3.659
77.3,-3.218,7.357,5.83,28.598,2.561,-12.683
77.35,-2.428,10.013,5.308,23.841,17.5,-15.366
77.4,-2.052,9.098,4.503,37.012,26.28,3.659
77.45,-2.588,10.35,5.653,26.524,17.317,4.024
77.5,-3.347,11.581,2.531,10.488,0.61,-6.768
77.55,0.158,9.361,3.364,-2.988,2.439,-1.951
77.6,-0.28,8.983,3.213,-2.622,4.634,0.488
77.65,-0.527,7.726,3.129,3.415,8.415,5.976
77.7,-0.508,8.325,2.832,3.72,9.451,2.805
77.75,-1.501,9.622,4.125,9.634,-3.049,-3.598
77.8,-2.061,9.112,3.778,19.878,-10.793,-6.951
77.85,-1.25,10.657,2.203,19.573,-7.134,-2.927
77.9,1.932,8.741,3.692,14.634,-3.537,-8.415
77.95,-0.084,7.93,3.78,29.817,-12.073,4.451
78,0.675,10.831,1.757,23.354,9.573,4.451
78.05,0.084,9.115,1.59,20.122,14.329,1.768
78.1,-0.053,9.73,2.387,26.951,20,0.427
78.15,0.11,9.096,1.973,34.878,16.341,7.683
78.2,-0.625,7.975,1.01,41.829,14.878,0.122
78.25,0.986,10.637,1.848,65.244,15.915,5.061
78.3,0.539,9.955,-0.484,93.537,9.146,10.61
78.35,-0.129,15.984,-2.969,82.439,5.488,-8.537
78.4,-1.865,9.768,-2.567,100.61,12.012,9.878
78.45,-0.52,11.684,-4.669,26.402,8.72,-3.049
78.5,0.34,11.715,-3.876,-26.22,7.622,-6.768
78.55,0.089,10.19,-3.079,-80.061,-1.951,-10.244
78.6,-1.03,9.416,-1.753,-91.098,0.366,-14.268
78.65,0.132,10.745,0.022,-100.122,-1.22,-7.378
78.7,-1.013,9.115,0.424,-88.72,-1.22,-13.537
78.75,-1.286,6.74,2.229,-36.829,2.195,-15.305
78.8,-0.754,10.001,1.767,-25.854,3.72,-15.549
78.85,-0.534,8.619,2.095,-8.049,6.768,2.256
78.9,-0.984,8.873,2.619,-0.488,9.878,2.073
78.95,-0.019,9.495,2.866,1.89,13.841,4.756
79,-0.041,8.432,2.464,27.866,13.902,2.439
79.05,-0.304,8.849,2.854,46.098,19.939,0.488
79.1,0.335,9.024,1.595,64.085,24.573,3.963
79.15,2.643,10.168,-0.148,49.207,36.89,4.634
79.2,-1.35,10.798,-0.273,19.024,27.622,-2.927
79.25,-0.496,9.263,-0.098,30.488,22.805,-0.976
79.3,-0.124,11.487,-0.474,-3.415,16.037,-3.963
79.35,-0.007,10.101,0.852,-0.305,16.28,-1.768
79.4,0.034,9.61,0.383,2.866,12.134,-1.768
79.45,-0.33,9.811,0.017,5.183,5.183,-1.768
79.5,0.373,10.218,0.318,-3.354,4.268,-2.866
79.55,-0.213,10.156,0.213,-4.39,2.866,-3.78
79.6,-0.522,9.701,0.038,15.488,2.561,-0.793
79.65,-0.364,9.922,0.204,2.195,3.963,0.366
79.7,-0.56,10.444,0.017,-2.683,4.085,4.817
79.75,-0.596,9.986,0.158,-5.122,-0.854,-5.854
79.8,0.16,9.589,0.014,-4.817,-11.951,0.854
79.85,1.853,11.2,1.247,-21.585,-4.451,-10.366
79.9,-1.039,9.833,-0.548,-46.768,9.268,-7.073
79.95,-1.013,9.579,1.082,-32.256,7.988,-1.585
80,0.96,10.716,2.492,-30.061,2.073,2.073
80.05,-0.086,7.348,2.677,-8.72,15.488,-0.183
80.1,-0.256,8.66,2.344,12.195,8.293,-0.244
80.15,-0.824,9.603,1.53,16.341,5.061,-6.463
80.2,0.074,7.353,1.185,37.5,8.11,8.11
80.25,-0.429,9.009,0.603,57.439,9.329,9.512
80.3,-0.354,9.036,0.974,76.646,7.5,17.805
80.35,0.311,9.383,-0.443,71.463,16.646,29.573
80.4,-0.68,9.098,-1.798,70.122,17.561,30.976
80.45,0.836,9.629,-3.996,27.317,4.451,-12.317
80.5,-0.524,9.541,-1.439,-14.207,8.11,3.72
80.55,1.128,9.191,-0.572,-10.061,4.695,-5.305
80.6,0.807,10.307,-1.705,-11.22,2.927,-6.402
80.65,0.314,10.511,-1.391,-8.537,2.256,-5.854
80.7,0.498,9.831,-0.962,-6.22,2.744,-5.976
80.75,0.5,10.159,-1.415,-5.488,3.598,-4.329
80.8,0.764,10.082,-1.307,-1.951,1.768,-3.11
80.85,0.306,9.701,-0.965,4.207,2.988,2.988
80.9,0.532,9.862,-1.063,19.207,3.963,14.634
80.95,0.706,9.857,-1.362,28.72,3.415,21.28
81,0.962,12.404,-3.773,9.878,6.524,5
81.05,1.137,9.89,-1.312,4.573,4.756,1.89
81.1,1.358,10.113,-1.944,-1.951,7.073,-0.61
81.15,0.651,10.247,-1.42,2.439,5.122,9.573
81.2,0.342,10.52,-1.128,3.659,4.939,21.159
81.25,1.872,10.25,-2.028,0.61,0.427,15.671
81.3,1.276,10.343,-2.241,0.671,4.512,14.939
81.35,1.348,10.044,-1.839,-3.049,3.78,18.049
81.4,1.46,10.106,-1.338,-3.293,5.488,13.72
81.45,1.697,10.434,-2.274,-8.963,7.012,17.927
81.5,2.229,9.38,-1.937,-3.537,8.659,20.366
81.55,1.745,9.811,-1.446,-3.232,0.854,10.61
81.6,3.395,9.572,-1.027,-1.585,6.402,2.927
81.65,2.574,9.452,-1.235,0.732,2.195,-2.439
81.7,2.33,10.137,-1.707,-1.402,2.134,-1.524
81.75,2.365,9.455,-1.396,0.549,2.683,3.049
81.8,2.677,10.08,-1.82,1.463,1.829,3.902
81.85,2.121,10.42,-1.587,0.976,-0.549,13.476
81.9,2.708,9.917,-1.93,-3.963,0.244,25.732
81.95,2.512,10.101,-1.772,-2.378,-0.976,24.329
82,3.718,10.489,-1.252,-3.293,15,30.427
82.05,3.61,8.985,-1.247,-1.159,-15.427,27.317
82.1,4.324,8.875,-0.819,-2.805,2.927,23.232
82.15,3.63,9.685,-1.195,3.415,0.244,29.451
82.2,3.539,9.989,-1.35,-4.207,4.756,24.024
82.25,4.86,8.952,-1.616,3.11,-15.061,24.939
82.3,5.08,10.364,-2.552,15.183,0.549,25
82.35,5.473,7.374,-1.626,-1.89,4.085,27.683
82.4,5.069,8.272,-0.575,-5.61,5.976,22.988
82.45,4.951,9.249,-0.905,-7.012,5.183,25.183
82.5,4.7,8.969,-0.488,-11.341,9.878,21.89
82.55,6.539,8.981,-1.015,-11.463,6.951,17.866
82.6,5.523,8.119,0.057,-8.72,10.122,8.232
82.65,5.926,7.266,-0.716,0.366,2.988,0.549
82.7,6.105,8.428,-0.848,9.817,-1.89,-1.402
82.75,6.019,8.286,-1.116,7.012,-1.646,-2.622
82.8,6.146,8.471,-1.506,0.793,2.073,-2.317
82.85,6.349,8.368,-1.528,-1.037,6.28,-1.098
82.9,5.145,8.425,-1.477,-18.293,1.402,-5
82.95,5.737,8.052,-0.67,1.402,0.549,-5.305
83,5.66,8.006,-0.663,14.756,-6.402,-8.354
83.05,5.995,7.137,-0.017,21.646,-6.524,-6.037
83.1,5.392,8.456,-1.458,28.11,-4.512,-4.329
83.15,5.748,8.444,-1.721,18.293,-4.695,-2.866
83.2,6.292,9.438,-3.045,-2.866,-1.646,-7.561
83.25,6.984,7.599,-1.875,-5.915,14.817,-10.671
83.3,5.629,7.664,-1.638,-4.634,3.963,-7.5
83.35,5.394,7.685,-1.053,7.5,1.707,-9.146
83.4,5.691,9.943,-3.273,6.402,0.488,-11.707
83.45,5.808,8.485,-2.052,-1.707,8.598,-8.293
83.5,5.732,8.71,-1.475,5.366,1.951,-8.537
83.55,4.769,8.815,-1.805,0.427,3.537,-8.293
83.6,5.411,8.234,-1.834,3.963,2.073,-10.122
83.65,5.174,8.341,-2.16,6.22,-0.488,-6.951
83.7,4.812,8.878,-2.047,-2.073,4.756,-0.488
83.75,5.018,8.947,-1.231,1.402,15.488,5.488
83.8,6.709,8.832,-2.15,0.061,3.72,-16.524
83.85,8.763,10.518,-1.575,18.232,-8.902,-14.329
83.9,6.634,10.092,-2.71,-8.171,4.329,-24.329
83.95,5.339,9.227,-1.618,5,-0.366,-28.415
84,4.475,8.957,-2.598,-0.976,1.341,-31.524
84.05,4.695,10.259,-1.805,-5.488,7.195,-30.488
84.1,4.664,9.067,-1.484,-5.671,1.951,-28.537
84.15,4.075,9.304,-1.772,-2.744,6.28,-24.451
84.2,3.728,9.608,-2.133,-2.439,8.354,-23.902
84.25,4.274,9.385,-2.433,-10.244,10.976,-26.037
84.3,3.503,9.946,-1.573,-5.976,9.39,-21.037
84.35,3.692,9.579,-1.453,-6.341,7.012,-17.988
84.4,3.663,10.348,-1.094,-7.195,7.195,-15.244
84.45,2.741,9.919,-2.176,-11.402,7.988,-14.146
84.5,2.684,8.679,-0.97,-16.037,4.329,5.488
84.55,3.23,8.966,-1.547,-11.951,10.061,18.171
84.6,4.451,10.039,-1.255,-0.549,13.293,13.78
84.65,4.436,8.715,-1.458,-16.524,14.39,0.366
84.7,4.515,9.249,-0.484,-10.366,9.878,-4.451
84.75,3.433,8.983,0.294,-4.146,15.549,-1.524
84.8,4.128,9.596,-0.405,15.61,-3.537,-4.39
84.85,2.883,9.505,-1.12,17.256,-11.037,-5.549
84.9,4.099,9.867,-2.222,10.061,-5.793,14.451
84.95,3.225,9.799,-2.1,-7.317,-14.878,1.768
85,4.499,9.242,-0.936,-6.098,11.585,3.902
85.05,3.419,8.964,-0.417,-0.732,6.28,6.28
85.1,3.299,9.309,-0.57,8.232,5.976,1.463
85.15,3.294,9.409,-1.458,11.951,2.195,2.622
85.2,4.065,9.191,-0.982,9.512,-1.524,2.256
85.25,4.283,9.421,-1.307,10.488,-1.89,-1.646
85.3,3.323,9.682,-1.401,8.72,-7.683,-3.902
85.35,4.374,8.701,-1.441,12.195,-6.707,-8.963
85.4,4.374,8.701,-1.441,12.195,-6.707,-8.963
85.45,4.001,9.646,-2.313,3.476,-5.366,-9.085
85.5,4.104,10.065,-2.404,-15.549,3.293,-15.122
85.55,3.239,9.232,-2.298,-9.817,11.28,-11.646
85.6,3.244,9.34,-1.386,-10.854,2.744,-14.512
85.65,3.144,8.279,-0.864,1.159,3.476,-12.683
85.7,3.196,10.353,-1.36,15.305,-15.488,-3.476
85.75,3.328,10.161,-2.167,11.159,-2.134,-3.598
85.8,3.048,9.711,-2.033,0.244,2.805,-2.805
85.85,3.129,9.412,-1.836,-7.317,6.707,-0.244
85.9,3.797,9.414,-0.982,-2.805,9.268,-4.695
85.95,3.237,9.299,-1.709,9.512,6.829,-5.366
86,3.96,9.744,-2.387,12.805,10.793,-16.768
86.05,3.438,9.953,-1.889,8.78,9.207,-20.183
86.1,3.019,9.467,-1.602,5.732,8.963,-18.537
86.15,2.832,9.752,-2.037,1.829,10.549,-19.451
86.2,2.782,10.314,-2.471,15.427,11.037,-18.354
86.25,2.128,9.938,-1.559,-1.159,14.085,-16.829
86.3,2.33,9.651,-1.93,-2.378,10.549,-16.037
86.35,2.629,10.836,-1.961,-2.439,11.89,-18.476
86.4,2.076,9.809,-2.504,-2.744,13.354,-20.671
86.45,1.537,9.529,-2.181,-4.573,10.915,-16.159
86.5,1.906,9.96,-1.93,-0.244,7.622,-17.805
86.55,1.69,9.673,-1.872,4.207,5,-14.207
86.6,1.173,9.761,-1.867,5.305,5,-7.439
86.65,1.798,10.197,-2.15,-4.207,4.878,-9.939
86.7,1.583,10.228,-2.061,-14.329,6.28,-5.732
86.75,1.197,9.756,-0.733,-2.378,5.366,-4.146
86.8,1.468,10.424,-1.659,4.512,1.829,-1.159
86.85,0.855,9.843,-2.483,6.037,0.183,-1.89
86.9,2.552,10.475,-2.045,-2.927,5.976,-19.878
86.95,2.899,12.39,-1.978,-3.232,14.024,-12.561
87,0.807,11.487,-2.126,-7.866,11.159,-10.732
87.05,0.929,10.204,-0.63,1.89,16.646,-15.244
87.1,0.055,10.216,-1.544,5.427,7.5,-11.89
87.15,0.52,10.465,-1.233,4.085,7.134,-6.89
87.2,0.838,9.967,-1.219,0,-0.183,-9.512
87.25,1.147,9.182,-1.846,25.61,-5.976,-13.049
87.3,0.481,8.892,-2.114,26.463,-4.329,-11.829
87.35,0.292,9.203,-2.049,27.195,-6.037,-10.61
87.4,-0.323,10.116,-2.82,29.878,-5.854,-5.671
87.45,-0.304,10.613,-2.741,26.707,-15.122,1.402
87.5,1.307,9.266,-2.952,28.72,-0.183,-5.732
87.55,0.658,10.056,-3.888,26.89,-0.366,-3.232
87.6,-0.031,11.159,-3.96,32.622,-41.402,-4.39
87.65,0.441,10.343,-3.644,14.024,-29.39,27.988
87.7,2.739,10.24,-5.442,5.854,-18.293,15
87.75,1.59,9.388,-4.82,-10.549,-2.317,-6.159
87.8,1.154,9.426,-4.475,-14.085,2.988,-6.098
87.85,0.757,10.166,-3.838,-19.024,-2.744,-8.476
87.9,-0.52,9.799,-2.957,-9.268,2.683,-3.049
87.95,-0.474,9.531,-2.646,5,5.183,2.134
88,0.579,10.013,-3.529,8.232,3.354,1.402
88.05,1.032,9.948,-4.132,4.268,4.756,-2.439
88.1,0.879,10.07,-4.563,-6.28,0.854,-5.427
88.15,-0.16,10.35,-4.025,-22.805,1.829,-4.39
88.2,0.45,10.242,-3.378,-28.598,3.78,-0.244
88.25,0.895,9.522,-3.024,-20.427,2.866,-1.707
88.3,0.836,9.857,-2.298,-8.476,0.793,-4.146
88.35,0.259,9.946,-2.828,-4.573,2.683,-4.268
88.4,0.06,10.503,-3.428,-8.659,2.561,-1.585
88.45,0.06,10.503,-3.428,-8.659,2.561,-1.585
88.5,0.539,10.099,-2.859,-22.622,1.707,-2.744
88.55,0.441,9.802,-2.097,-18.78,1.707,-4.085
88.6,0.309,10.01,-2.569,-16.89,0.854,-1.951
88.65,0.479,10.226,-2.076,-14.024,3.049,-2.988
88.7,0.362,10.206,-1.884,-12.805,4.268,-4.39
88.75,0.35,9.957,-2.413,-8.902,-0.549,-3.354
88.8,0.117,9.989,-1.729,-1.22,5.793,-3.659
88.85,-0.429,10.118,-1.867,-1.646,1.159,-0.854
88.9,0.536,10.362,-2.641,-3.598,0.244,-3.659
88.95,0.962,10.082,-2.076,-5.61,2.988,-2.317
89,0.208,10.218,-1.688,-8.902,4.451,-1.768
89.05,0.134,10.4,-1.592,-9.634,2.256,-1.341
89.1,0.606,9.668,-1.808,-8.537,-1.037,-1.829
89.15,-0.012,10.156,-1.403,-8.598,-4.024,-4.573
89.2,-0.012,10.329,-1.733,-2.805,1.341,-3.354
89.25,-0.026,10.666,-1.516,-2.988,4.695,-2.195
89.3,0.809,10.166,-2.272,-3.415,2.988,-0.793
89.35,0.505,9.819,-1.501,-4.146,2.744,-2.195
89.4,0.014,10.341,-1.434,-3.415,2.378,-3.476
89.45,0.184,9.919,-1.355,-1.951,2.317,-1.707
89.5,0.417,9.728,-0.874,1.707,1.768,-3.232
89.55,0.242,9.713,-1.235,0.671,2.256,-3.476
89.6,0.34,10.264,-1.659,-2.317,3.476,-4.146
89.65,-0.091,10.307,-1.539,-4.024,1.646,-2.012
89.7,0.065,9.811,-1.482,-4.634,2.805,-1.463
89.75,0.395,10.003,-1.281,-2.195,1.951,-2.195
89.8,0.28,10.036,-1.178,0.183,2.134,-2.256
89.85,0.062,10.111,-1.331,2.195,2.256,-2.195
89.9,0.249,10.111,-1.269,1.524,2.805,-2.195
89.95,0.496,9.948,-1.721,-3.11,8.11,-6.524
90,0.235,9.503,-2.025,-13.537,-0.671,-4.695
90.05,-0.376,10.592,-1.326,-21.159,5.305,-2.5
90.1,-0.424,9.548,-0.637,-23.78,2.927,-1.402
90.15,0.373,9.752,-0.972,-23.537,5.915,-2.927
90.2,0.479,10.436,-0.419,-12.866,20.793,-2.439
90.25,0.39,9.795,0.259,-9.939,27.439,-2.439
90.3,-0.113,9.981,-0.101,2.317,30.61,-2.866
90.35,-0.634,9.922,-0.488,10.427,30.732,-3.72
90.4,-0.543,9.184,-0.438,17.378,-0.61,-3.598
90.45,0.022,10.587,-0.759,16.829,6.951,-0.976
90.5,-0.23,10.558,-0.893,15.915,0.488,-2.134
90.55,0.625,10.116,-1.089,11.829,3.841,-9.817
90.6,0.565,10.077,-1.542,7.805,4.939,-6.707
90.65,-0.385,9.993,-1.14,1.463,6.22,-7.988
90.7,-0.96,10.704,-1.14,3.598,1.159,15.549
90.75,0.129,10.245,-1.109,2.744,4.207,-1.098
90.8,0.108,10.137,-1.324,2.012,2.012,-1.159
90.85,0.297,10.417,-1.468,0.732,2.256,-3.902
90.9,0.077,10.226,-1.353,-1.341,2.317,-4.878
90.95,-0.306,9.972,-1.195,-2.195,2.378,-2.988
91,-0.043,10.235,-1.03,-0.976,2.866,-1.524
91.05,0.108,9.756,-1.063,3.598,0.305,1.22
91.1,-1.068,10.099,-0.824,14.329,-6.159,5.427
91.15,-0.5,9.404,-0.718,30.732,-14.451,16.22
91.2,0.637,8.768,-0.869,35.183,-15.915,6.829
91.25,1.35,9.845,-2.114,32.622,-24.634,-3.78
91.3,0.764,10.508,-2.04,37.256,-17.622,-9.634
91.35,0.321,9.558,-2.885,33.537,2.317,-9.573
91.4,0.215,9.979,-3.251,0.061,-1.951,-4.329
91.45,0.498,10.305,-2.811,6.646,-3.293,-1.28
91.5,-0.12,9.541,-2.485,2.378,-2.561,1.951
91.55,0.393,10.69,-2.825,7.073,-1.159,0.061
91.6,0.666,10.932,-3.603,4.085,2.317,-0.122
91.65,-0.098,9.553,-2.416,8.78,-0.732,-0.427
91.7,0.373,9.385,-2.327,17.622,1.951,-3.963
91.75,-0.014,9.445,-3.12,25.61,0.427,-2.5
91.8,0.79,11.727,-4.204,19.451,4.024,-9.329
91.85,0.567,10.685,-5.186,-3.415,1.768,-8.902
91.9,-0.093,10.274,-4.518,-31.463,5.732,-6.402
91.95,-0.397,10.24,-3.038,-58.293,-1.098,-4.634
92,0.601,9.136,-0.385,-19.573,2.561,-6.768
92.05,-0.347,8.789,-0.522,0.732,4.268,-3.354
92.1,-0.893,9.488,-2.837,36.707,3.78,3.171
92.15,0.002,9.675,-4.125,13.415,0.427,2.5
92.2,0.577,10.274,-4.096,-17.256,-0.854,-2.927
92.25,0.369,9.957,-3.259,-26.768,-0.793,-3.232
92.3,0.129,9.752,-2.205,-18.537,4.451,-0.488
92.35,0.12,10.532,-2.421,-0.366,0.183,0.915
92.4,0.812,9.768,-1.228,4.207,2.622,-5.122
92.45,0.101,10.003,-2.526,12.317,2.622,-2.256
92.5,-0.192,9.948,-2.674,12.988,1.22,1.829
92.55,0.455,10.664,-3.247,5.915,2.378,-3.232
92.6,0.579,10.384,-3.086,-3.537,2.439,-5.305
92.65,-0.096,9.991,-3.12,-6.768,2.317,-3.841
92.7,-0.005,9.804,-2.782,-7.012,2.256,1.707
92.75,0.716,10.132,-2.557,-1.098,1.707,-4.268
92.8,0.472,10.175,-2.023,1.829,1.463,-3.598
92.85,-0.294,9.965,-3.01,2.927,2.744,-1.098
92.9,0.441,10.209,-2.859,-1.159,5.671,-3.293
92.95,0.259,9.969,-2.622,-3.049,0.488,-5.671
93,0.084,10.06,-2.274,2.256,3.415,-1.037
93.05,0.163,10.032,-2.713,4.024,1.341,-0.976
