Time,Acc X,Acc Y,Acc Z,Gyro X,Gyro Y,Gyro Z
67.5,0.031,9.864,-3.505,-1.951,2.378,-3.841
67.55,-0.208,9.692,-3.742,0.366,2.439,-1.402
67.6,0.33,10.151,-3.74,0.366,1.22,-2.866
67.65,0.172,9.45,-4.271,-2.805,1.037,-4.756
67.7,0.409,9.744,-3.783,1.646,2.073,-0.854
67.75,0.541,9.922,-3.8,-14.939,3.902,-2.5
67.8,0.223,9.73,-4.563,15.427,1.098,-3.049
67.85,0.35,9.761,-3.596,-15.549,2.622,-2.866
67.9,-0.022,9.553,-3.917,15.366,1.28,-4.146
67.95,-0.39,9.886,-3.474,0.488,2.561,-3.293
68.0,0.306,9.711,-3.979,0.061,1.402,-3.232
68.05,-0.038,10.065,-3.768,0.122,1.098,-2.134
68.1,0.488,10.094,-3.136,15.244,1.89,-5.61
68.15,-0.117,10.039,-3.381,0.427,2.195,-2.805
68.2,0.17,9.814,-3.847,-1.89,3.11,-1.646
68.25,-0.002,9.258,-3.414,-0.488,-1.585,-2.195
68.3,-0.089,9.57,-3.67,3.78,4.207,-2.317
68.35,0.249,10.142,-3.946,-0.915,2.378,-2.866
68.4,0.728,9.728,-3.503,-0.793,0.488,-3.476
68.45,0.658,9.972,-4.082,13.293,-7.195,-20.122
68.5,0.826,10.695,-5.078,10.671,-5.854,-46.768
68.55,0.098,11.595,-5.291,-4.878,-1.22,-17.256
68.6,-0.828,9.996,-3.759,-20.061,4.451,-13.841
68.65,-1.109,8.961,-3.383,-27.134,5.854,-5.366
68.7,-0.651,9.266,-3.33,-31.951,4.817,-1.22
68.75,-0.97,9.469,-2.318,-32.073,7.012,2.195
68.8,-0.541,9.404,-2.267,-27.134,7.5,-4.268
68.85,0.373,10.06,-2.109,-19.939,5.732,-1.89
68.9,-0.357,9.704,-1.719,-11.402,8.841,-1.829
68.95,-0.232,10.841,-1.571,-10.244,6.89,-0.061
69.0,-0.381,9.469,-1.211,-2.683,12.927,-0.183
69.05,-0.041,10.175,-1.331,2.744,14.024,1.159
69.1,-0.453,9.84,-1.532,6.463,13.963,0.732
69.15,-0.081,10.781,-1.865,7.439,16.89,0.854
69.2,-1.061,8.6,-2.162,15.915,2.744,25.122
69.25,-1.295,9.297,-2.33,31.646,-3.232,26.402
69.3,1.427,9.759,-3.28,59.512,-2.378,1.707
69.35,1.451,10.451,-5.602,34.207,1.463,-7.256
69.4,0.421,10.688,-6.345,-7.5,7.073,-1.463
69.45,0.014,10.221,-4.741,-31.22,1.89,-2.561
69.5,0.153,9.689,-2.935,-28.537,2.866,-3.72
69.55,0.151,10.046,-2.136,-27.378,3.78,-2.744
69.6,0.014,9.62,-1.714,-0.427,1.89,-1.341
69.65,0.041,9.857,-2.636,20.122,2.439,-2.256
69.7,0.275,9.701,-3.61,18.902,2.378,-2.256
69.75,0.29,10.125,-4.312,8.232,1.89,-2.073
69.8,0.441,9.965,-4.492,-2.988,2.988,-2.256
69.85,0.34,9.965,-3.814,-12.927,2.256,-3.963
69.9,0.077,9.807,-2.823,-10.0,2.439,-2.439
69.95,0.177,9.878,-2.634,-0.427,2.988,-1.768
